PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Inhibition at 7.44 uM
RESULT_TYPE,,,,,,,FLOAT
RESULT_DESCR,,,,,,,Normalized percent inhibition of the primary screen at a compound concentration of 7.44 micromolar.
RESULT_UNIT,,,,,,,PERCENT
RESULT_ATTR_CONC_MICROMOL,,,,,,,7.44
16842,310285653,117077170,Inactive,0,,,-8.16
16843,310297962,117088320,Inactive,0,,,-8.17
16844,310290843,117082452,Inactive,0,,,-8.17
16845,310282973,311402,Inactive,0,,,-8.17
16846,310302492,117093401,Inactive,0,,,-8.17
16847,310301979,117092924,Inactive,0,,,-8.17
16848,310291052,11976327,Inactive,0,,,-8.17
16849,310290260,117081908,Inactive,0,,,-8.17
16850,310292851,117084331,Inactive,0,,,-8.17
16851,310293393,117084829,Inactive,0,,,-8.17
16852,310302450,117093360,Inactive,0,,,-8.18
16853,310300973,117091975,Inactive,0,,,-8.18
16854,310283776,117075029,Inactive,0,,,-8.18
16855,310283438,117074724,Inactive,0,,,-8.18
16856,310298087,117089222,Inactive,0,,,-8.19
16857,310301322,117092304,Inactive,0,,,-8.19
16858,310296509,117087741,Inactive,0,,,-8.19
16859,310297574,117088739,Inactive,0,,,-8.2
16860,310300479,117091500,Inactive,0,,,-8.2
16861,310300195,117091230,Inactive,0,,,-8.2
16862,310290199,117081852,Inactive,0,,,-8.21
16863,310290666,117082286,Inactive,0,,,-8.21
16864,310283160,117074303,Inactive,0,,,-8.21
16865,310303807,117094629,Inactive,0,,,-8.21
16866,310301861,117092813,Inactive,0,,,-8.21
16867,310292711,117084197,Inactive,0,,,-8.21
16868,310302093,117093030,Inactive,0,,,-8.21
16869,310295272,117086585,Inactive,0,,,-8.21
16870,26522118,16662091,Inactive,0,,,-8.22
16871,310282807,117073880,Inactive,0,,,-8.22
16872,310282874,117073937,Inactive,0,,,-8.23
16873,310290729,117082348,Inactive,0,,,-8.23
16874,310284487,117075845,Inactive,0,,,-8.23
16875,310301621,117092591,Inactive,0,,,-8.23
16876,310296630,117087850,Inactive,0,,,-8.23
16877,310296623,117087314,Inactive,0,,,-8.23
16878,310292316,117083825,Inactive,0,,,-8.23
16879,310292438,117083944,Inactive,0,,,-8.23
16880,310293351,117084788,Inactive,0,,,-8.23
16881,310289943,117081613,Inactive,0,,,-8.23
16882,310287794,117079574,Inactive,0,,,-8.24
16883,310291305,117082876,Inactive,0,,,-8.24
16884,310294965,80765772,Inactive,0,,,-8.24
16885,310293414,117084850,Inactive,0,,,-8.24
16886,310293930,117085330,Inactive,0,,,-8.24
16887,310299038,117090128,Inactive,0,,,-8.24
16888,310285919,117077427,Inactive,0,,,-8.24
16889,310299964,117091013,Inactive,0,,,-8.24
16890,310290112,117081773,Inactive,0,,,-8.24
16891,310289470,117081157,Inactive,0,,,-8.24
16892,310284047,117075250,Inactive,0,,,-8.24
16893,310291751,117083296,Inactive,0,,,-8.25
16894,310296177,117087430,Inactive,0,,,-8.25
16895,310292246,117083757,Inactive,0,,,-8.25
16896,310302056,117092997,Inactive,0,,,-8.25
16897,310288278,117080021,Inactive,0,,,-8.25
16898,310288283,117080026,Inactive,0,,,-8.25
16899,310286717,117078597,Inactive,0,,,-8.25
16900,310298700,117089807,Inactive,0,,,-8.25
16901,310287159,117078999,Inactive,0,,,-8.25
16902,310294080,117085471,Inactive,0,,,-8.26
16903,310300780,117091789,Inactive,0,,,-8.26
16904,310291175,112857557,Inactive,0,,,-8.26
16905,310285189,117076567,Inactive,0,,,-8.26
16906,310285602,117077108,Inactive,0,,,-8.26
16907,310298820,117089918,Inactive,0,,,-8.26
16908,310284939,25221134,Inactive,0,,,-8.26
16909,310298848,117089945,Inactive,0,,,-8.26
16910,310297933,117089079,Inactive,0,,,-8.26
16911,310291804,117083347,Inactive,0,,,-8.27
16912,310296787,117087998,Inactive,0,,,-8.27
16913,310296046,117087307,Inactive,0,,,-8.27
16914,310289956,117081626,Inactive,0,,,-8.27
16915,310287572,117079378,Inactive,0,,,-8.27
16916,310287363,117079189,Inactive,0,,,-8.27
16917,310298690,117089797,Inactive,0,,,-8.27
16918,310300837,117091843,Inactive,0,,,-8.28
16919,310299089,22832128,Inactive,0,,,-8.28
16920,310298372,117089497,Inactive,0,,,-8.28
16921,310284866,117076219,Inactive,0,,,-8.28
16922,310284044,117075247,Inactive,0,,,-8.28
16923,310283299,117074545,Inactive,0,,,-8.28
16924,310296953,117088154,Inactive,0,,,-8.29
16925,310303061,117093930,Inactive,0,,,-8.29
16926,310301739,117092699,Inactive,0,,,-8.29
16927,310287214,117079052,Inactive,0,,,-8.29
16928,310294735,117086084,Inactive,0,,,-8.29
16929,310294955,79073268,Inactive,0,,,-8.29
16930,310298549,117089664,Inactive,0,,,-8.3
16931,310299852,117090908,Inactive,0,,,-8.3
16932,310291917,117083452,Inactive,0,,,-8.3
16933,310292830,117084311,Inactive,0,,,-8.3
16934,310291689,117083240,Inactive,0,,,-8.3
16935,310295092,117086415,Inactive,0,,,-8.31
16936,310295257,117086570,Inactive,0,,,-8.31
16937,310292391,117083898,Inactive,0,,,-8.31
16938,310302170,117093100,Inactive,0,,,-8.31
16939,310301915,117092865,Inactive,0,,,-8.31
16940,310301408,117092387,Inactive,0,,,-8.31
16941,310299389,117090466,Inactive,0,,,-8.32
16942,310283855,117075086,Inactive,0,,,-8.32
16943,310303283,117094138,Inactive,0,,,-8.32
16944,310290630,117082252,Inactive,0,,,-8.32
16945,310288701,117080425,Inactive,0,,,-8.33
16946,310294851,117086189,Inactive,0,,,-8.33
16947,310287677,117079469,Inactive,0,,,-8.33
16948,310293966,117085364,Inactive,0,,,-8.33
16949,310292636,117084125,Inactive,0,,,-8.33
16950,310302441,117093351,Inactive,0,,,-8.33
16951,310298205,117089337,Inactive,0,,,-8.33
16952,310294698,117086048,Inactive,0,,,-8.33
16953,310291922,117083457,Inactive,0,,,-8.33
16954,310285139,117076493,Inactive,0,,,-8.34
16955,310282927,117073977,Inactive,0,,,-8.34
16956,310283459,117074753,Inactive,0,,,-8.34
16957,310295870,117087143,Inactive,0,,,-8.35
16958,310301119,117092113,Inactive,0,,,-8.35
16959,310302735,117093628,Inactive,0,,,-8.35
16960,310301236,117092223,Inactive,0,,,-8.35
16961,310297983,117089124,Inactive,0,,,-8.35
16962,310298790,117089889,Inactive,0,,,-8.35
16963,310294900,117086236,Inactive,0,,,-8.35
16964,310282089,117072855,Inactive,0,,,-8.36
16965,310283319,117074578,Inactive,0,,,-8.36
16966,310300755,117091765,Inactive,0,,,-8.36
16967,310303517,117094360,Inactive,0,,,-8.36
16968,310286954,117078795,Inactive,0,,,-8.36
16969,310298303,117089430,Inactive,0,,,-8.36
16970,310287730,117079516,Inactive,0,,,-8.36
16971,310295188,117086502,Inactive,0,,,-8.36
16972,310303842,117094662,Inactive,0,,,-8.37
16973,310302390,117093307,Inactive,0,,,-8.37
16974,310302720,117093615,Inactive,0,,,-8.37
16975,310292353,117083861,Inactive,0,,,-8.37
16976,310294573,117085937,Inactive,0,,,-8.37
16977,310303602,117094441,Inactive,0,,,-8.37
16978,310303322,117094175,Inactive,0,,,-8.37
16979,310299503,117090573,Inactive,0,,,-8.38
16980,310298392,117089515,Inactive,0,,,-8.38
16981,310299176,112860816,Inactive,0,,,-8.38
16982,310282903,59588022,Inactive,0,,,-8.38
16983,310282435,117073499,Inactive,0,,,-8.38
16984,310282304,117073261,Inactive,0,,,-8.38
16985,310288876,117080593,Inactive,0,,,-8.38
16986,310288476,117080208,Inactive,0,,,-8.38
16987,310296833,117088041,Inactive,0,,,-8.38
16988,310293700,117085116,Inactive,0,,,-8.39
16989,310293665,117085083,Inactive,0,,,-8.39
16990,310297466,117088637,Inactive,0,,,-8.39
16991,310286054,117077557,Inactive,0,,,-8.39
16992,310300443,117091467,Inactive,0,,,-8.4
16993,310299426,117090500,Inactive,0,,,-8.4
16994,310290333,117081974,Inactive,0,,,-8.4
16995,310282168,117073009,Inactive,0,,,-8.4
16996,310287212,117079050,Inactive,0,,,-8.4
16997,310297775,117088932,Inactive,0,,,-8.4
16998,310301890,117092840,Inactive,0,,,-8.41
16999,310301941,117092889,Inactive,0,,,-8.41
17000,310291806,117083349,Inactive,0,,,-8.41
17001,310291807,117083350,Inactive,0,,,-8.41
17002,310293360,117084797,Inactive,0,,,-8.41
17003,310284080,117075292,Inactive,0,,,-8.41
17004,310290365,117082001,Inactive,0,,,-8.41
17005,310300330,117091358,Inactive,0,,,-8.41
17006,310292693,117084180,Inactive,0,,,-8.42
17007,310291930,117083465,Inactive,0,,,-8.42
17008,310286860,90668080,Inactive,0,,,-8.43
17009,310298302,117089429,Inactive,0,,,-8.43
17010,310290034,117081703,Inactive,0,,,-8.43
17011,310282470,117073557,Inactive,0,,,-8.43
17012,310297327,117088508,Inactive,0,,,-8.44
17013,310293792,117085201,Inactive,0,,,-8.44
17014,310285735,117077277,Inactive,0,,,-8.45
17015,310303608,117094447,Inactive,0,,,-8.45
17016,310283554,117074871,Inactive,0,,,-8.45
17017,310285065,117076385,Inactive,0,,,-8.45
17018,310285988,117077479,Inactive,0,,,-8.45
17019,310283868,117075096,Inactive,0,,,-8.45
17020,310290080,117081745,Inactive,0,,,-8.45
17021,310300194,117091229,Inactive,0,,,-8.45
17022,310287871,117079644,Inactive,0,,,-8.45
17023,310288455,117080187,Inactive,0,,,-8.45
17024,310297610,117088775,Inactive,0,,,-8.46
17025,310292571,117084068,Inactive,0,,,-8.46
17026,310292768,117084252,Inactive,0,,,-8.46
17027,310303131,117093994,Inactive,0,,,-8.47
17028,310303361,117094212,Inactive,0,,,-8.47
17029,310301922,117092872,Inactive,0,,,-8.47
17030,310301204,112912515,Inactive,0,,,-8.47
17031,310285846,117077370,Inactive,0,,,-8.47
17032,310283736,136962139,Inactive,0,,,-8.47
17033,310284389,117075706,Inactive,0,,,-8.47
17034,310299410,117090485,Inactive,0,,,-8.47
17035,310287144,117078985,Inactive,0,,,-8.47
17036,310287276,117079107,Inactive,0,,,-8.47
17037,310289426,117081118,Inactive,0,,,-8.47
17038,310292317,117083826,Inactive,0,,,-8.47
17039,310294233,117085620,Inactive,0,,,-8.49
17040,310298581,117089694,Inactive,0,,,-8.49
17041,310291015,117082610,Inactive,0,,,-8.49
17042,310290614,117082237,Inactive,0,,,-8.49
17043,310292853,117084333,Inactive,0,,,-8.5
17044,310294038,117085430,Inactive,0,,,-8.5
17045,310295648,117086937,Inactive,0,,,-8.5
17046,310294587,84489526,Inactive,0,,,-8.5
17047,310296881,117088086,Inactive,0,,,-8.5
17048,310296473,117087706,Inactive,0,,,-8.5
17049,310292742,117084227,Inactive,0,,,-8.5
17050,310286800,52935061,Inactive,0,,,-8.5
17051,310286194,117077749,Inactive,0,,,-8.5
17052,310301655,68375664,Inactive,0,,,-8.51
17053,310282647,3085877,Inactive,0,,,-8.51
17054,310290137,117081797,Inactive,0,,,-8.51
17055,310294132,117085523,Inactive,0,,,-8.52
17056,310286265,117077846,Inactive,0,,,-8.52
17057,310292876,117084355,Inactive,0,,,-8.52
17058,310294898,117086234,Inactive,0,,,-8.53
17059,310299049,117090139,Inactive,0,,,-8.53
17060,310290789,117082403,Inactive,0,,,-8.53
17061,310291719,80773545,Inactive,0,,,-8.53
17062,310288370,117080105,Inactive,0,,,-8.53
17063,310299868,117090923,Inactive,0,,,-8.53
17064,310292289,117083798,Inactive,0,,,-8.54
17065,310283668,117074956,Inactive,0,,,-8.54
17066,310301665,117092633,Inactive,0,,,-8.55
17067,310300629,117091642,Inactive,0,,,-8.55
17068,310300058,117091102,Inactive,0,,,-8.55
17069,310300634,117091647,Inactive,0,,,-8.55
17070,310300375,117091400,Inactive,0,,,-8.55
17071,310294703,117086053,Inactive,0,,,-8.55
17072,310285611,136962226,Inactive,0,,,-8.55
17073,310296289,117087535,Inactive,0,,,-8.56
17074,310302523,117093430,Inactive,0,,,-8.56
17075,310283536,117074848,Inactive,0,,,-8.56
17076,310294451,117085822,Inactive,0,,,-8.56
17077,310293122,117084580,Inactive,0,,,-8.56
17078,310290493,117082123,Inactive,0,,,-8.56
17079,310288355,117080092,Inactive,0,,,-8.57
17080,310301988,117092932,Inactive,0,,,-8.57
17081,310301568,117092539,Inactive,0,,,-8.57
17082,310298554,117089669,Inactive,0,,,-8.57
17083,310300770,117091779,Inactive,0,,,-8.57
17084,310297056,117088249,Inactive,0,,,-8.57
17085,310296436,117087673,Inactive,0,,,-8.57
17086,310283846,117075078,Inactive,0,,,-8.58
17087,310299057,117090147,Inactive,0,,,-8.58
17088,310299120,117090206,Inactive,0,,,-8.58
17089,310289292,117080988,Inactive,0,,,-8.58
17090,310301677,117092644,Inactive,0,,,-8.59
17091,310286733,117078619,Inactive,0,,,-8.59
17092,310291299,117082870,Inactive,0,,,-8.59
17093,310296032,117087294,Inactive,0,,,-8.59
17094,310296714,117087931,Inactive,0,,,-8.59
17095,310302749,117093641,Inactive,0,,,-8.59
17096,310303758,80771661,Inactive,0,,,-8.6
17097,310303535,117094376,Inactive,0,,,-8.6
17098,310282972,117074013,Inactive,0,,,-8.6
17099,310284695,117076112,Inactive,0,,,-8.6
17100,310284045,117075248,Inactive,0,,,-8.6
17101,310287979,117079742,Inactive,0,,,-8.6
17102,310287362,117079188,Inactive,0,,,-8.6
17103,310290661,117082281,Inactive,0,,,-8.6
17104,310288669,117080395,Inactive,0,,,-8.6
17105,310295189,117086503,Inactive,0,,,-8.61
17106,310296230,117087481,Inactive,0,,,-8.61
17107,310302494,117093403,Inactive,0,,,-8.61
17108,310303148,117094011,Inactive,0,,,-8.61
17109,310282376,117073389,Inactive,0,,,-8.62
17110,310282586,117073705,Inactive,0,,,-8.62
17111,310284515,117075894,Inactive,0,,,-8.62
17112,310298137,117089272,Inactive,0,,,-8.62
17113,310298038,117089176,Inactive,0,,,-8.62
17114,310289993,117081662,Inactive,0,,,-8.62
17115,310289056,117080766,Inactive,0,,,-8.62
17116,310291947,117083482,Inactive,0,,,-8.63
17117,310300762,117091771,Inactive,0,,,-8.63
17118,310300978,117091980,Inactive,0,,,-8.63
17119,310298422,35440215,Inactive,0,,,-8.63
17120,310297988,117089129,Inactive,0,,,-8.63
17121,310302718,62870409,Inactive,0,,,-8.63
17122,310285128,117076479,Inactive,0,,,-8.63
17123,310292618,117084111,Inactive,0,,,-8.64
17124,310287976,645436,Inactive,0,,,-8.64
17125,310291431,117082996,Inactive,0,,,-8.64
17126,310287157,117078997,Inactive,0,,,-8.64
17127,310290826,117082437,Inactive,0,,,-8.64
17128,310289435,117081126,Inactive,0,,,-8.64
17129,310287000,117078830,Inactive,0,,,-8.64
17130,310301924,117092874,Inactive,0,,,-8.65
17131,310302096,117093033,Inactive,0,,,-8.65
17132,310284191,117075430,Inactive,0,,,-8.66
17133,310291289,117082860,Inactive,0,,,-8.66
17134,310294736,117086085,Inactive,0,,,-8.67
17135,310282449,117073520,Inactive,0,,,-8.67
17136,310303579,117094418,Inactive,0,,,-8.67
17137,310287573,117079379,Inactive,0,,,-8.67
17138,310285342,117076769,Inactive,0,,,-8.67
17139,310285852,117077374,Inactive,0,,,-8.67
17140,310300163,117091199,Inactive,0,,,-8.67
17141,310299067,117090156,Inactive,0,,,-8.67
17142,310288896,117080610,Inactive,0,,,-8.68
17143,310288020,117079782,Inactive,0,,,-8.68
17144,310286057,117077560,Inactive,0,,,-8.68
17145,310286064,117077572,Inactive,0,,,-8.68
17146,310286757,52933186,Inactive,0,,,-8.68
17147,310289199,117080903,Inactive,0,,,-8.68
17148,310290494,117082124,Inactive,0,,,-8.68
17149,310290501,117082131,Inactive,0,,,-8.68
17150,310294978,84489121,Inactive,0,,,-8.68
17151,310291098,117082685,Inactive,0,,,-8.68
17152,310295201,117086515,Inactive,0,,,-8.68
17153,310303146,117094009,Inactive,0,,,-8.69
17154,310302814,117093700,Inactive,0,,,-8.69
17155,310288844,117080561,Inactive,0,,,-8.69
17156,310283809,44236948,Inactive,0,,,-8.69
17157,310284879,70908815,Inactive,0,,,-8.69
17158,310298966,117090058,Inactive,0,,,-8.69
17159,310289595,117081277,Inactive,0,,,-8.69
17160,310289975,117081644,Inactive,0,,,-8.69
17161,310286089,117077610,Inactive,0,,,-8.7
17162,310292598,117084092,Inactive,0,,,-8.7
17163,310300337,117091365,Inactive,0,,,-8.71
17164,310303445,117094292,Inactive,0,,,-8.71
17165,310302984,117093861,Inactive,0,,,-8.71
17166,310282967,117074010,Inactive,0,,,-8.71
17167,310293293,117084736,Inactive,0,,,-8.71
17168,310298235,117089365,Inactive,0,,,-8.71
17169,310298526,117089643,Inactive,0,,,-8.71
17170,310298750,117089852,Inactive,0,,,-8.71
17171,310289489,117081176,Inactive,0,,,-8.72
17172,310297693,117088855,Inactive,0,,,-8.72
17173,310295848,117087122,Inactive,0,,,-8.72
17174,310295392,117086694,Inactive,0,,,-8.72
17175,310299144,117090230,Inactive,0,,,-8.73
17176,310299815,117090872,Inactive,0,,,-8.73
17177,310287234,112906845,Inactive,0,,,-8.73
17178,310296126,117087382,Inactive,0,,,-8.73
17179,310302273,35440222,Inactive,0,,,-8.73
17180,310299180,117090265,Inactive,0,,,-8.73
17181,310288032,117079793,Inactive,0,,,-8.73
17182,310294490,117085861,Inactive,0,,,-8.74
17183,310300769,117091778,Inactive,0,,,-8.75
17184,310284763,117076155,Inactive,0,,,-8.75
17185,310285892,117077404,Inactive,0,,,-8.75
17186,310286467,117078154,Inactive,0,,,-8.75
17187,310283911,117075129,Inactive,0,,,-8.75
17188,310288797,112854685,Inactive,0,,,-8.75
17189,310292869,117084348,Inactive,0,,,-8.75
17190,310290913,117082516,Inactive,0,,,-8.75
17191,310290834,117082444,Inactive,0,,,-8.75
17192,310293090,117084551,Inactive,0,,,-8.76
17193,310295238,117086552,Inactive,0,,,-8.76
17194,310287724,117079512,Inactive,0,,,-8.76
17195,310297341,117088521,Inactive,0,,,-8.76
17196,310282473,117073562,Inactive,0,,,-8.76
17197,310301670,117092638,Inactive,0,,,-8.76
17198,310299477,117090547,Inactive,0,,,-8.77
17199,310286262,117077842,Inactive,0,,,-8.77
17200,310286646,117078473,Inactive,0,,,-8.77
17201,310285975,117077469,Inactive,0,,,-8.77
17202,310302710,117093606,Inactive,0,,,-8.77
17203,310289049,117080759,Inactive,0,,,-8.77
17204,310292995,117084463,Inactive,0,,,-8.77
17205,310292772,117084256,Inactive,0,,,-8.77
17206,310297217,117088402,Inactive,0,,,-8.77
17207,310294134,117085525,Inactive,0,,,-8.77
17208,310282273,117073206,Inactive,0,,,-8.78
17209,310303674,117094505,Inactive,0,,,-8.78
17210,310303243,117094102,Inactive,0,,,-8.78
17211,310298510,117089628,Inactive,0,,,-8.78
17212,310302000,117092944,Inactive,0,,,-8.78
17213,310286916,67107516,Inactive,0,,,-8.78
17214,310296832,117088040,Inactive,0,,,-8.78
17215,310296748,117087961,Inactive,0,,,-8.78
17216,310283553,117074870,Inactive,0,,,-8.78
17217,310284423,117075756,Inactive,0,,,-8.79
17218,310288380,117080115,Inactive,0,,,-8.79
17219,310299770,117090827,Inactive,0,,,-8.79
17220,310298836,117089933,Inactive,0,,,-8.79
17221,310297578,117088743,Inactive,0,,,-8.79
17222,310294252,117085637,Inactive,0,,,-8.79
17223,310287104,117078949,Inactive,0,,,-8.8
17224,310297219,117088404,Inactive,0,,,-8.8
17225,310300509,117091530,Inactive,0,,,-8.8
17226,310291462,117083026,Inactive,0,,,-8.81
17227,310290924,117082527,Inactive,0,,,-8.81
17228,310294342,117085721,Inactive,0,,,-8.81
17229,310294407,117085782,Inactive,0,,,-8.81
17230,310293594,117085016,Inactive,0,,,-8.81
17231,310295110,117086431,Inactive,0,,,-8.82
17232,310295756,84489517,Inactive,0,,,-8.82
17233,310286443,117078113,Inactive,0,,,-8.82
17234,310301426,117092405,Inactive,0,,,-8.82
17235,310296921,117088124,Inactive,0,,,-8.82
17236,310296069,117087329,Inactive,0,,,-8.82
17237,310289153,117080858,Inactive,0,,,-8.82
17238,310302552,117093457,Inactive,0,,,-8.82
17239,310302095,117093032,Inactive,0,,,-8.82
17240,310303177,117094039,Inactive,0,,,-8.82
17241,310298258,117089387,Inactive,0,,,-8.83
17242,310283494,117074795,Inactive,0,,,-8.83
17243,310295973,117087239,Inactive,0,,,-8.83
17244,310287695,117079485,Inactive,0,,,-8.84
17245,310285222,117076609,Inactive,0,,,-8.84
17246,310284813,117076187,Inactive,0,,,-8.84
17247,310283646,117074941,Inactive,0,,,-8.84
17248,310288470,117080202,Inactive,0,,,-8.84
17249,310296474,117087707,Inactive,0,,,-8.84
17250,310296200,117087453,Inactive,0,,,-8.84
17251,310302388,117093305,Inactive,0,,,-8.84
17252,310298077,117089212,Inactive,0,,,-8.84
17253,310299245,117090329,Inactive,0,,,-8.84
17254,310294712,117086061,Inactive,0,,,-8.85
17255,310295381,117086684,Inactive,0,,,-8.85
17256,310286794,117078666,Inactive,0,,,-8.85
17257,310286473,117078164,Inactive,0,,,-8.85
17258,310288711,117080435,Inactive,0,,,-8.86
17259,310296567,117087793,Inactive,0,,,-8.86
17260,310299654,117090716,Inactive,0,,,-8.86
17261,310301663,117092631,Inactive,0,,,-8.86
17262,310291001,117082596,Inactive,0,,,-8.86
17263,310300893,117091899,Inactive,0,,,-8.86
17264,310290852,117082461,Inactive,0,,,-8.87
17265,310290264,117081912,Inactive,0,,,-8.87
17266,310286858,117078715,Inactive,0,,,-8.87
17267,310295035,117086358,Inactive,0,,,-8.87
17268,310296631,117087851,Inactive,0,,,-8.88
17269,310296515,117087747,Inactive,0,,,-8.88
17270,310298930,117090022,Inactive,0,,,-8.88
17271,310301343,117092323,Inactive,0,,,-8.88
17272,310300072,117091115,Inactive,0,,,-8.88
17273,310300559,117091575,Inactive,0,,,-8.88
17274,310300674,117091685,Inactive,0,,,-8.88
17275,310290206,117081859,Inactive,0,,,-8.88
17276,310282268,117073196,Inactive,0,,,-8.89
17277,310294920,117086256,Inactive,0,,,-8.89
17278,310294312,117085693,Inactive,0,,,-8.89
17279,310286416,117078073,Inactive,0,,,-8.89
17280,310286485,117078185,Inactive,0,,,-8.89
17281,310286343,117077960,Inactive,0,,,-8.89
17282,310287521,112854502,Inactive,0,,,-8.89
17283,310295976,117087242,Inactive,0,,,-8.89
17284,310289496,117081183,Inactive,0,,,-8.9
17285,310288779,117080501,Inactive,0,,,-8.9
17286,310302360,117093279,Inactive,0,,,-8.9
17287,310298590,117089703,Inactive,0,,,-8.9
17288,310290139,117081799,Inactive,0,,,-8.9
17289,310282320,117073285,Inactive,0,,,-8.91
17290,310286337,117077950,Inactive,0,,,-8.91
17291,310295566,117086857,Inactive,0,,,-8.91
17292,310294740,117086089,Inactive,0,,,-8.91
17293,310288403,117080137,Inactive,0,,,-8.92
17294,310288298,117080040,Inactive,0,,,-8.92
17295,310300270,117091302,Inactive,0,,,-8.92
17296,310289269,117080966,Inactive,0,,,-8.92
